Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SalePrice
36,13418,4,3,8,5,2004,2005,132.0,4,3,0,0,1117,1117,5,1132,1320,0,2452,0,0,3,1,4,1,4,9,8,1,3,691,2,113,32,0,0,0,0,0,2006,40,12,4,3.5,3569,32,12737761,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12.641096555879884
37,10859,4,3,5,5,1994,1995,0.0,3,3,0,0,1097,1097,5,1097,0,0,1097,0,0,1,1,3,1,3,6,8,0,2,672,2,392,64,0,0,0,0,0,2009,25,9,3,1.5,2194,64,4813636,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.884489021402711
38,8532,4,3,5,6,1954,1990,650.0,3,3,1213,0,84,1297,4,1297,0,0,1297,0,1,1,0,3,1,3,5,8,1,2,498,2,0,0,0,0,0,0,0,2009,30,9,3,1.5,2594,0,6728836,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11.938193200374572
39,7922,4,3,5,7,1953,2007,0.0,3,4,731,0,326,1057,3,1057,0,0,1057,1,0,1,0,3,1,4,5,8,0,1,246,2,0,52,0,0,0,0,0,2010,35,12,4,2.0,2114,52,4468996,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11.599103161211278
40,6040,4,3,4,5,1955,1955,0.0,3,3,0,0,0,0,3,1152,0,0,1152,0,0,2,0,2,2,2,6,8,0,0,0,0,0,0,0,0,0,0,0,2008,20,9,4,2.0,1152,0,1327104,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.314474526246393
41,8658,4,3,6,5,1965,1965,101.0,3,3,643,0,445,1088,5,1324,0,0,1324,0,0,2,0,3,1,3,6,8,1,2,440,2,0,138,0,0,0,0,0,2006,30,9,3,2.0,2412,138,5817744,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.982929094215965
42,16905,4,3,5,6,1959,1959,0.0,3,4,967,0,383,1350,4,1328,0,0,1328,0,1,1,1,2,1,3,5,8,2,1,308,1,0,104,0,0,0,0,0,2007,30,12,3,2.0,2678,104,7171684,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.0435537160324
43,9180,3,3,5,7,1983,1983,0.0,3,3,747,93,0,840,4,884,0,0,884,1,0,1,0,2,1,4,5,8,0,2,504,2,240,0,0,0,0,0,0,2007,35,9,4,2.0,1724,0,2972176,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.877568578558137
44,9200,3,3,5,6,1975,1980,0.0,3,3,280,491,167,938,3,938,0,0,938,1,0,1,0,3,1,3,5,8,0,1,308,2,145,0,0,0,0,0,0,2008,30,9,3,2.0,1876,0,3519376,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.777210959615614
45,7945,4,3,5,6,1959,1959,0.0,3,3,179,506,465,1150,5,1150,0,0,1150,1,0,1,0,3,1,3,6,8,0,1,300,2,0,0,0,0,0,0,0,2006,30,9,3,2.0,2300,0,5290000,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.856515169360303
46,7658,4,3,9,5,2005,2005,412.0,5,3,456,0,1296,1752,5,1752,0,0,1752,1,0,2,0,2,1,5,6,8,1,2,576,2,196,82,0,0,0,0,0,2010,45,15,5,3.0,3504,82,12278016,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.675763725937607
47,12822,3,3,7,5,2003,2003,0.0,4,3,1351,0,83,1434,5,1518,631,0,2149,1,0,1,1,1,1,4,6,8,1,2,670,2,168,43,0,0,198,0,0,2009,35,12,4,2.5,3583,241,12837889,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.3870850123755
48,11096,4,3,8,5,2006,2006,0.0,4,3,24,0,1632,1656,5,1656,0,0,1656,0,0,2,0,3,1,4,7,8,0,3,826,2,0,146,0,0,0,0,0,2007,40,12,4,2.0,3312,146,10969344,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.428015476267865
49,4456,4,3,4,5,1920,2008,0.0,3,3,0,0,736,736,4,736,716,0,1452,0,0,2,0,2,3,3,8,8,0,0,0,0,0,0,102,0,0,0,0,2009,20,9,9,2.0,2188,102,4787344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.635143097694476
50,7742,4,3,5,7,1966,1966,0.0,3,3,763,0,192,955,5,955,0,0,955,1,0,1,0,3,1,3,6,8,0,1,386,2,0,0,0,0,0,0,0,2007,35,9,3,2.0,1910,0,3648100,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.751942365440726
51,13869,2,3,6,6,1997,1997,0.0,3,3,182,0,612,794,4,794,676,0,1470,0,1,2,0,3,1,3,6,8,0,2,388,2,0,75,0,0,0,0,0,2007,36,9,3,2.5,2264,75,5125696,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.083905011555967
52,6240,4,3,6,6,1934,1950,0.0,3,3,0,0,816,816,3,816,0,360,1176,0,0,1,0,3,1,3,6,8,1,2,528,2,112,0,0,0,0,0,400,2006,36,9,3,1.0,1992,0,3968064,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,11.648330101976432
53,8472,2,2,5,5,1963,1963,0.0,2,3,104,712,0,816,3,816,0,0,816,1,0,1,0,2,1,3,5,8,0,2,516,2,106,0,0,0,0,0,0,2010,25,6,3,2.0,1632,0,2663424,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.608235644774554
54,50271,3,3,9,5,1981,1987,0.0,4,3,1810,0,32,1842,4,1842,0,0,1842,2,0,0,1,0,1,4,5,8,1,3,894,2,857,72,0,0,0,0,0,2006,45,12,4,2.5,3684,72,13571856,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,12.86099861326992
55,7134,4,2,5,5,1955,1955,0.0,3,3,384,0,0,384,3,1360,0,0,1360,0,0,1,0,3,1,3,6,7,1,2,572,2,0,50,0,0,0,0,0,2007,25,9,3,1.0,1744,50,3041536,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.77528972943772
56,10175,3,3,6,5,1964,1964,272.0,3,3,490,0,935,1425,4,1425,0,0,1425,0,0,2,0,3,1,3,7,8,1,2,576,2,0,0,0,407,0,0,0,2008,30,9,3,2.0,2850,407,8122500,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.103486056755074
57,2645,4,3,8,5,1999,2000,456.0,4,3,649,0,321,970,5,983,756,0,1739,1,0,2,1,3,1,4,7,8,0,2,480,2,115,0,0,0,0,0,0,2009,40,12,4,3.5,2709,0,7338681,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.058152515453553
58,11645,3,3,7,5,2004,2004,0.0,4,3,0,0,860,860,5,860,860,0,1720,0,0,2,1,3,1,4,7,8,0,2,565,2,0,70,0,0,0,0,0,2006,35,12,4,2.5,2580,70,6656400,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.188417710291452
59,13682,2,3,10,5,2006,2006,1031.0,5,3,0,0,1410,1410,5,1426,1519,0,2945,0,0,3,1,3,1,4,10,8,1,3,641,2,192,0,37,0,0,0,0,2006,50,15,4,3.5,4355,37,18966025,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,12.991753427493052
60,7200,4,3,5,7,1972,1972,0.0,3,3,632,0,148,780,5,780,0,0,780,0,0,1,0,2,1,3,4,8,0,1,352,2,196,0,0,0,0,0,0,2008,35,9,3,1.0,1560,0,2433600,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.73526869611367
61,13072,4,3,6,5,2004,2004,0.0,3,3,941,0,217,1158,5,1158,0,0,1158,1,0,1,1,3,1,4,5,8,0,2,576,2,0,50,0,0,0,0,0,2006,30,9,4,2.5,2316,50,5363856,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11.970350312009106
62,7200,4,3,5,7,1920,1996,0.0,3,3,0,0,530,530,3,581,530,0,1111,0,0,1,0,3,1,2,6,8,0,1,288,0,0,0,144,0,0,0,0,2007,35,9,2,1.0,1641,144,2692881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.522875795823396
63,6442,3,3,8,5,2006,2006,178.0,4,3,24,0,1346,1370,5,1370,0,0,1370,0,0,2,0,2,1,4,6,8,1,2,484,2,120,49,0,0,0,0,0,2007,40,12,4,2.0,2740,49,7507600,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.218495165528731
64,10300,3,3,7,6,1921,1950,0.0,3,3,0,0,576,576,4,902,808,0,1710,0,0,2,0,3,1,3,9,8,0,2,480,2,12,11,64,0,0,0,0,2010,42,9,3,2.0,2286,75,5225796,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11.849397701591439
65,9375,4,3,7,5,1997,1998,573.0,3,3,739,0,318,1057,5,1057,977,0,2034,1,0,2,1,3,1,4,8,8,0,2,645,2,576,36,0,0,0,0,0,2009,35,9,4,3.5,3091,36,9554281,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.299107511497365
66,9591,4,3,8,5,2004,2005,344.0,4,3,0,0,1143,1143,5,1143,1330,0,2473,0,0,2,1,4,1,4,9,8,1,3,852,2,192,151,0,0,0,0,0,2007,40,12,4,2.5,3616,151,13075456,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.666657052859414
67,19900,4,3,7,5,1970,1989,287.0,3,3,912,0,1035,1947,3,2207,0,0,2207,1,0,2,0,3,1,3,7,7,1,2,576,2,301,0,0,0,0,0,0,2010,35,9,3,3.0,4154,0,17255716,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.100712129872349
68,10665,3,3,7,5,2003,2003,167.0,4,3,1013,0,440,1453,5,1479,0,0,1479,1,0,2,0,3,1,4,7,8,0,2,558,2,144,29,0,0,0,0,0,2007,35,12,4,3.0,2932,29,8596624,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.328290278254425
69,4608,4,3,4,6,1945,1950,0.0,3,4,0,0,747,747,3,747,0,0,747,0,0,1,0,2,1,3,4,8,0,1,220,2,0,0,0,0,0,0,0,2010,24,12,3,1.0,1494,0,2232036,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.289781913656018
70,15593,4,3,7,4,1953,1953,0.0,4,3,603,0,701,1304,3,1304,983,0,2287,0,0,2,0,3,1,3,7,8,1,2,667,2,0,21,114,0,0,0,0,2006,28,12,3,2.0,3591,135,12895281,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.323855681186556
71,13651,3,3,7,6,1973,1973,1115.0,3,4,1880,0,343,2223,5,2223,0,0,2223,1,0,2,0,3,1,3,8,8,2,2,516,2,300,0,0,0,0,0,0,2007,42,12,3,3.0,4446,0,19766916,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.404923504275338
72,7599,4,3,4,6,1982,2006,0.0,3,3,565,0,280,845,3,845,0,0,845,1,0,1,0,2,1,3,4,8,0,2,360,2,0,0,0,0,0,0,0,2007,24,9,3,2.0,1690,0,2856100,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.771436160121727
73,10141,3,3,7,5,1998,1998,40.0,3,3,0,0,832,832,4,885,833,0,1718,0,0,2,1,3,1,3,7,8,1,2,427,2,0,94,0,0,291,0,0,2009,35,9,3,2.5,2550,385,6502500,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.128111104060464
74,10200,4,3,5,7,1954,2003,104.0,3,3,320,362,404,1086,4,1086,0,0,1086,1,0,1,0,3,1,3,6,8,0,2,490,2,0,0,0,0,0,0,0,2010,35,9,3,2.0,2172,0,4717584,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,11.883799128308773
