Id,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,YrSold,OverallGrade,ExterGrade,KitchenScore,TotalBath,AllSF,AllPorchSF,AllSF-2,GarageCars-2,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_Other,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Other,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAn,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,HouseStyle_SFoyer,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,Street_Pave,Condition2_Feedr,Condition2_PosA,Condition2_PosN,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Heating_GasW,Heating_Grav,Heating_Wall
31,8500,4,3,4,4,1920,1950,0.0,3,2,0.0,0.0,649.0,649.0,3,649,668,0,1317,0.0,0.0,1,0,3,1,3.0,6,8.0,0,1.0,250.0,0,0,54,172,0,0,0,0,2008,16,6,3.0,1.0,1966.0,226,3865156.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,8544,3,3,5,6,1966,2006,0.0,3,3,0.0,0.0,1228.0,1228.0,4,1228,0,0,1228,0.0,0.0,1,1,3,1,4.0,6,8.0,0,1.0,271.0,2,0,65,0,0,0,0,0,2008,30,9,4.0,1.5,2456.0,65,6031936.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,11049,4,3,8,5,2007,2007,0.0,4,3,0.0,0.0,1234.0,1234.0,5,1234,0,0,1234,0.0,0.0,2,0,3,1,4.0,7,8.0,0,2.0,484.0,2,0,30,0,0,0,0,0,2008,40,12,4.0,2.0,2468.0,30,6091024.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,10552,3,3,5,5,1959,1959,0.0,3,3,1018.0,0.0,380.0,1398.0,4,1700,0,0,1700,0.0,1.0,1,1,4,1,4.0,6,8.0,1,2.0,447.0,2,0,38,0,0,0,0,0,2010,25,9,4.0,2.0,3098.0,38,9597604.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35,7313,4,3,9,5,2005,2005,246.0,5,3,1153.0,0.0,408.0,1561.0,5,1561,0,0,1561,1.0,0.0,2,0,2,1,5.0,6,8.0,1,2.0,556.0,2,203,47,0,0,0,0,0,2007,45,15,5.0,3.0,3122.0,47,9746884.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,13418,4,3,8,5,2004,2005,132.0,4,3,0.0,0.0,1117.0,1117.0,5,1132,1320,0,2452,0.0,0.0,3,1,4,1,4.0,9,8.0,1,3.0,691.0,2,113,32,0,0,0,0,0,2006,40,12,4.0,3.5,3569.0,32,12737761.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,10859,4,3,5,5,1994,1995,0.0,3,3,0.0,0.0,1097.0,1097.0,5,1097,0,0,1097,0.0,0.0,1,1,3,1,3.0,6,8.0,0,2.0,672.0,2,392,64,0,0,0,0,0,2009,25,9,3.0,1.5,2194.0,64,4813636.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,8532,4,3,5,6,1954,1990,650.0,3,3,1213.0,0.0,84.0,1297.0,4,1297,0,0,1297,0.0,1.0,1,0,3,1,3.0,5,8.0,1,2.0,498.0,2,0,0,0,0,0,0,0,2009,30,9,3.0,1.5,2594.0,0,6728836.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39,7922,4,3,5,7,1953,2007,0.0,3,4,731.0,0.0,326.0,1057.0,3,1057,0,0,1057,1.0,0.0,1,0,3,1,4.0,5,8.0,0,1.0,246.0,2,0,52,0,0,0,0,0,2010,35,12,4.0,2.0,2114.0,52,4468996.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,6040,4,3,4,5,1955,1955,0.0,3,3,0.0,0.0,0.0,0.0,3,1152,0,0,1152,0.0,0.0,2,0,2,2,2.0,6,8.0,0,0.0,0.0,0,0,0,0,0,0,0,0,2008,20,9,4.0,2.0,1152.0,0,1327104.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,8658,4,3,6,5,1965,1965,101.0,3,3,643.0,0.0,445.0,1088.0,5,1324,0,0,1324,0.0,0.0,2,0,3,1,3.0,6,8.0,1,2.0,440.0,2,0,138,0,0,0,0,0,2006,30,9,3.0,2.0,2412.0,138,5817744.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,16905,4,3,5,6,1959,1959,0.0,3,4,967.0,0.0,383.0,1350.0,4,1328,0,0,1328,0.0,1.0,1,1,2,1,3.0,5,8.0,2,1.0,308.0,1,0,104,0,0,0,0,0,2007,30,12,3.0,2.0,2678.0,104,7171684.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,9180,3,3,5,7,1983,1983,0.0,3,3,747.0,93.0,0.0,840.0,4,884,0,0,884,1.0,0.0,1,0,2,1,4.0,5,8.0,0,2.0,504.0,2,240,0,0,0,0,0,0,2007,35,9,4.0,2.0,1724.0,0,2972176.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,9200,3,3,5,6,1975,1980,0.0,3,3,280.0,491.0,167.0,938.0,3,938,0,0,938,1.0,0.0,1,0,3,1,3.0,5,8.0,0,1.0,308.0,2,145,0,0,0,0,0,0,2008,30,9,3.0,2.0,1876.0,0,3519376.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,7945,4,3,5,6,1959,1959,0.0,3,3,179.0,506.0,465.0,1150.0,5,1150,0,0,1150,1.0,0.0,1,0,3,1,3.0,6,8.0,0,1.0,300.0,2,0,0,0,0,0,0,0,2006,30,9,3.0,2.0,2300.0,0,5290000.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,7658,4,3,9,5,2005,2005,412.0,5,3,456.0,0.0,1296.0,1752.0,5,1752,0,0,1752,1.0,0.0,2,0,2,1,5.0,6,8.0,1,2.0,576.0,2,196,82,0,0,0,0,0,2010,45,15,5.0,3.0,3504.0,82,12278016.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47,12822,3,3,7,5,2003,2003,0.0,4,3,1351.0,0.0,83.0,1434.0,5,1518,631,0,2149,1.0,0.0,1,1,1,1,4.0,6,8.0,1,2.0,670.0,2,168,43,0,0,198,0,0,2009,35,12,4.0,2.5,3583.0,241,12837889.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,11096,4,3,8,5,2006,2006,0.0,4,3,24.0,0.0,1632.0,1656.0,5,1656,0,0,1656,0.0,0.0,2,0,3,1,4.0,7,8.0,0,3.0,826.0,2,0,146,0,0,0,0,0,2007,40,12,4.0,2.0,3312.0,146,10969344.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,4456,4,3,4,5,1920,2008,0.0,3,3,0.0,0.0,736.0,736.0,4,736,716,0,1452,0.0,0.0,2,0,2,3,3.0,8,8.0,0,0.0,0.0,0,0,0,102,0,0,0,0,2009,20,9,9.0,2.0,2188.0,102,4787344.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,7742,4,3,5,7,1966,1966,0.0,3,3,763.0,0.0,192.0,955.0,5,955,0,0,955,1.0,0.0,1,0,3,1,3.0,6,8.0,0,1.0,386.0,2,0,0,0,0,0,0,0,2007,35,9,3.0,2.0,1910.0,0,3648100.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,13869,2,3,6,6,1997,1997,0.0,3,3,182.0,0.0,612.0,794.0,4,794,676,0,1470,0.0,1.0,2,0,3,1,3.0,6,8.0,0,2.0,388.0,2,0,75,0,0,0,0,0,2007,36,9,3.0,2.5,2264.0,75,5125696.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,6240,4,3,6,6,1934,1950,0.0,3,3,0.0,0.0,816.0,816.0,3,816,0,360,1176,0.0,0.0,1,0,3,1,3.0,6,8.0,1,2.0,528.0,2,112,0,0,0,0,0,400,2006,36,9,3.0,1.0,1992.0,0,3968064.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,8472,2,2,5,5,1963,1963,0.0,2,3,104.0,712.0,0.0,816.0,3,816,0,0,816,1.0,0.0,1,0,2,1,3.0,5,8.0,0,2.0,516.0,2,106,0,0,0,0,0,0,2010,25,6,3.0,2.0,1632.0,0,2663424.0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,50271,3,3,9,5,1981,1987,0.0,4,3,1810.0,0.0,32.0,1842.0,4,1842,0,0,1842,2.0,0.0,0,1,0,1,4.0,5,8.0,1,3.0,894.0,2,857,72,0,0,0,0,0,2006,45,12,4.0,2.5,3684.0,72,13571856.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,7134,4,2,5,5,1955,1955,0.0,3,3,384.0,0.0,0.0,384.0,3,1360,0,0,1360,0.0,0.0,1,0,3,1,3.0,6,7.0,1,2.0,572.0,2,0,50,0,0,0,0,0,2007,25,9,3.0,1.0,1744.0,50,3041536.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,10175,3,3,6,5,1964,1964,272.0,3,3,490.0,0.0,935.0,1425.0,4,1425,0,0,1425,0.0,0.0,2,0,3,1,3.0,7,8.0,1,2.0,576.0,2,0,0,0,407,0,0,0,2008,30,9,3.0,2.0,2850.0,407,8122500.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,2645,4,3,8,5,1999,2000,456.0,4,3,649.0,0.0,321.0,970.0,5,983,756,0,1739,1.0,0.0,2,1,3,1,4.0,7,8.0,0,2.0,480.0,2,115,0,0,0,0,0,0,2009,40,12,4.0,3.5,2709.0,0,7338681.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,11645,3,3,7,5,2004,2004,0.0,4,3,0.0,0.0,860.0,860.0,5,860,860,0,1720,0.0,0.0,2,1,3,1,4.0,7,8.0,0,2.0,565.0,2,0,70,0,0,0,0,0,2006,35,12,4.0,2.5,2580.0,70,6656400.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,13682,2,3,10,5,2006,2006,1031.0,5,3,0.0,0.0,1410.0,1410.0,5,1426,1519,0,2945,0.0,0.0,3,1,3,1,4.0,10,8.0,1,3.0,641.0,2,192,0,37,0,0,0,0,2006,50,15,4.0,3.5,4355.0,37,18966025.0,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,7200,4,3,5,7,1972,1972,0.0,3,3,632.0,0.0,148.0,780.0,5,780,0,0,780,0.0,0.0,1,0,2,1,3.0,4,8.0,0,1.0,352.0,2,196,0,0,0,0,0,0,2008,35,9,3.0,1.0,1560.0,0,2433600.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61,13072,4,3,6,5,2004,2004,0.0,3,3,941.0,0.0,217.0,1158.0,5,1158,0,0,1158,1.0,0.0,1,1,3,1,4.0,5,8.0,0,2.0,576.0,2,0,50,0,0,0,0,0,2006,30,9,4.0,2.5,2316.0,50,5363856.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
62,7200,4,3,5,7,1920,1996,0.0,3,3,0.0,0.0,530.0,530.0,3,581,530,0,1111,0.0,0.0,1,0,3,1,2.0,6,8.0,0,1.0,288.0,0,0,0,144,0,0,0,0,2007,35,9,2.0,1.0,1641.0,144,2692881.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,6442,3,3,8,5,2006,2006,178.0,4,3,24.0,0.0,1346.0,1370.0,5,1370,0,0,1370,0.0,0.0,2,0,2,1,4.0,6,8.0,1,2.0,484.0,2,120,49,0,0,0,0,0,2007,40,12,4.0,2.0,2740.0,49,7507600.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,10300,3,3,7,6,1921,1950,0.0,3,3,0.0,0.0,576.0,576.0,4,902,808,0,1710,0.0,0.0,2,0,3,1,3.0,9,8.0,0,2.0,480.0,2,12,11,64,0,0,0,0,2010,42,9,3.0,2.0,2286.0,75,5225796.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
